entry_time,exit_time,side,entry_price,exit_price,quantity,gross_pnl,entry_fee,exit_fee,funding_cost,net_pnl,return_pct,trend_strength,volume_ratio_entry,exit_reason,holding_hours,capital_before,capital_after
2025-10-04 01:00:00,12,short,4489.524115000001,4491.379401892501,0.002003664479703992,-0.003717372446162372,0.0012000000000000001,0.003599686948978466,-0.0,-0.0073170593951408375,-0.24390197983802792,WEAK,1.452101529829048,STOP_LOSS,0.25,29.9964018,29.98908474060486
2025-10-07 10:00:00,336,long,4699.748699999999,4691.109172049999,0.0019152564018779451,-0.016546911215441377,0.0011995633896241945,0.0035938707494708433,0.0,-0.02014078196491222,-0.6716037564708283,WEAK,1.4039141942904496,STOP_LOSS,0.25,29.985484251090902,29.96534346912599
2025-10-07 14:45:00,355,short,4590.5435800000005,4600.823003431429,0.003914616246478343,-0.040239997969101216,0.0023972274775300793,0.007204182590561584,-0.0,-0.0474441805596628,-0.7916508717569961,STRONG,2.1603974704056323,STOP_LOSS,0.25,29.958155382534617,29.910711201974955
2025-10-08 17:15:00,461,long,4541.629679999999,4529.582284467142,0.001976757375619578,-0.023814777976581592,0.0011964284480789984,0.00358155407571848,0.0,-0.027396332052300073,-0.915937166030714,WEAK,2.3887137589992133,STOP_LOSS,0.25,29.907120121988047,29.879723789935746
2025-10-09 02:00:00,645,short,4460.788490000001,4094.0261671835738,0.0020084868848852847,0.7366373152468567,0.00119518895159743,0.003289119145266151,-0.00119518895159743,0.734543385053188,24.58333919741925,WEAK,2.130654512526445,TAKE_PROFIT,37.5,29.87614001586438,30.610683400917566
2025-10-14 17:00:00,1037,long,4127.252594999999,4105.127947088214,0.002226128983216596,-0.04925231995988793,0.0012244273360367027,0.003655417721130208,0.0,-0.052907737681018134,-1.7284075950892426,WEAK,1.3312694557631248,STOP_LOSS,0.5,30.607008282268453,30.554100544587435
2025-10-19 03:45:00,1463,long,3908.243145,3902.1265771203575,0.002346530893347967,-0.014352715490840736,0.0012221640217834975,0.0036625842251868314,0.0,-0.01801529971602757,-0.589619703899905,WEAK,1.3286519513579964,STOP_LOSS,0.25,30.55043221927605,30.532416919560024
2025-10-20 03:45:00,1586,long,4028.91345,4018.3977603035714,0.004549268705886914,-0.04783869805678,0.0024425933535648023,0.00731230847150204,0.0,-0.055151006528282046,-0.9031549430492444,STRONG,2.5433927133715337,STOP_LOSS,7.0,30.5250854756093,30.469934469081018
2025-10-21 14:45:00,1699,long,4023.2506199999993,4009.1705319399994,0.0045463490568701725,-0.06401299507222989,0.002437594757526482,0.007290835466686843,0.0,-0.07130383053891673,-1.1700686558953939,STRONG,4.138421309442905,STOP_LOSS,0.25,30.4626180284163,30.391314197877385
2025-10-21 22:30:00,1730,short,3911.0435,3919.260646514286,0.004660053288711074,-0.03829234063771716,0.002431305135830191,0.007305585386041915,-0.0,-0.045597926023759075,-0.7501802279241968,STRONG,2.287168664750117,STOP_LOSS,0.25,30.3840239294276,30.33842600340384
2025-10-26 07:45:00,2151,long,3953.545785,3949.6789147717855,0.0046065375539449645,-0.017812882922501085,0.0024270740802723074,0.00727773769876833,0.0,-0.025090620621269415,-0.4135122339315553,STRONG,1.7494787729640813,STOP_LOSS,0.25,30.331141140551903,30.306050519930633
2025-10-28 13:30:00,2366,long,4156.026975,4149.040459848215,0.0021887155974383878,-0.015291494684451826,0.0012122420207972256,0.0036324278275490915,0.0,-0.018923922512000917,-0.6244272080110104,WEAK,2.2234030612401057,STOP_LOSS,0.25,30.30241197550521,30.283488052993206
2025-10-31 01:15:00,2605,long,3851.094585,3843.3913137289287,0.0023602611513385907,-0.018181731919331805,0.0012113395221197284,0.003628562882874632,0.0,-0.021810294802206438,-0.7202041840107886,WEAK,1.3941868324810385,STOP_LOSS,0.25,30.279852217417563,30.258041922615355
2025-11-01 03:30:00,2710,long,3861.3697199999997,3855.969199497143,0.00235200251248487,-0.012702037791444729,0.0012103216769046143,0.0036276996981126214,0.0,-0.01632973748955735,-0.5396825588159503,WEAK,1.18528493977289,STOP_LOSS,0.25,30.254409142102126,30.23807940461257
2025-11-02 00:15:00,2793,short,3864.64671,3865.059442102143,0.0023461104700753044,-0.0009683151061735404,0.0012095231761845029,0.0036271425698317012,-0.0,-0.004595457676005242,-0.15197584524181926,WEAK,2.2215174774034003,STOP_LOSS,0.25,30.23445264936878,30.229857191692776
2025-11-02 10:30:00,2834,short,3857.460305,3859.7512639475,0.002349842114299885,-0.005383391816967177,0.001209194287667711,0.003627922428298419,-0.0,-0.009011314245265595,-0.2980931794723106,WEAK,1.2454543489183378,STOP_LOSS,0.25,30.226231422621204,30.217220108375937
2025-11-02 23:45:00,2887,long,3908.53329,3901.969215126429,0.002320486469626318,-0.015231846929735397,0.0012086888043350377,0.0036217867074397206,0.0,-0.018853633637175116,-0.6239367344036079,WEAK,2.501689995335981,STOP_LOSS,0.25,30.213592228929727,30.194738595292552
2025-11-03 01:45:00,3051,short,3835.551265,3390.026832224644,0.0023605191906614946,1.0516689734748053,0.0012077895438117022,0.0032008893577294664,-0.0012077895438117022,1.0496758736608873,34.763535718257046,WEAK,1.2933656170986556,TAKE_PROFIT,39.25,30.191117038345432,31.24079291200632
2025-11-07 09:30:00,3310,short,3293.042655,3297.0618137010715,0.0028446493823703887,-0.011433097316651103,0.001249631716480253,0.0037515939407926986,-0.0,-0.0151846912574438,-0.486053324581531,WEAK,1.7557094190319398,STOP_LOSS,0.25,31.237045891304454,31.221861200047012
2025-11-07 17:15:00,3431,long,3379.859085,3363.4547734717858,0.0027726722929912063,-0.045483780059876,0.0012488744480018807,0.0037303031436536943,0.0006244372240009403,-0.04983852042753064,-1.5962700015928453,WEAK,1.4279709626328883,STOP_LOSS,22.75,31.218112703391334,31.168274182963803
2025-11-11 06:00:00,3680,short,3541.7382450000005,3546.5096031275007,0.005277525535352879,-0.02518096435619584,0.0024934619346371045,0.007486717996751836,-0.0,-0.032667682352947675,-0.5240534358941733,STRONG,4.001709451756519,STOP_LOSS,0.25,31.160797537352792,31.128129854999845
2025-11-12 16:15:00,3817,short,3394.36197,3404.7812706007144,0.0027497862100492785,-0.02865084911020276,0.001245125194199994,0.0037449682344527623,-0.0,-0.03239581734465552,-1.0407248201405217,WEAK,1.328679687443351,STOP_LOSS,0.25,31.124396347105037,31.09200052976038
2025-11-13 04:15:00,3900,long,3470.844555,3457.7737032725004,0.002688758834089468,-0.035144368051388555,0.0012436800211904154,0.003718847836382476,0.00031092000529760384,-0.03917413589306863,-1.25994259698961,WEAK,1.5801223709653491,STOP_LOSS,9.0,31.088267624176776,31.049093488283706
2025-11-13 14:00:00,3904,short,3423.8572150000005,3429.2857143925007,0.002719176092295621,-0.01476104576512804,0.0012419637395313483,0.003729932691290799,-0.0,-0.01849097845641884,-0.5955400425264061,WEAK,1.4328242612324478,STOP_LOSS,0.25,31.045369460010722,31.026878481554302
2025-11-16 12:30:00,4247,short,3174.142135,3179.324634596786,0.0058619993163564225,-0.030379809093376228,0.0024821502785243445,0.007454879533792597,-0.0006205375696310861,-0.03721415105753774,-0.5997082671346042,STRONG,3.904348569260331,STOP_LOSS,15.5,31.019435753944148,30.98222160288661
2025-11-17 14:00:00,4288,short,3122.0481950000003,3127.1300478025005,0.005951233656484634,-0.03024329343553983,0.002478577728230929,0.007444112635474657,-0.0,-0.037687406071014486,-0.608210194770267,STRONG,1.5934475121855591,STOP_LOSS,0.25,30.97478958756851,30.937102181497494
2025-11-18 10:00:00,4368,long,3060.80964,3051.1911812300004,0.003033763060082519,-0.029180124911351243,0.0012374840872599,0.0037026364379460493,0.0,-0.03288276134929729,-1.062890802001599,WEAK,1.1781132372533627,STOP_LOSS,0.25,30.933387873009583,30.900505111660284
2025-11-19 03:45:00,4454,short,3071.48349,3076.330184012143,0.003016625838262714,-0.014620662387183637,0.0012360202044664115,0.003712054848047408,-0.0,-0.018332717235231045,-0.5932821217318291,WEAK,1.539374385164673,STOP_LOSS,4.0,30.89679890507719,30.87846618784196
2025-11-19 14:00:00,4482,short,3060.4789950000004,3065.1890338025005,0.0030253133909923834,-0.014249343461297264,0.0012351386475136785,0.0037092629719542845,-0.0,-0.017958606433251548,-0.581589976782025,WEAK,1.8366575167923243,STOP_LOSS,0.75,30.87476262460739,30.856804018174138
