bar_index,equity
0,30.0
1,30.0
2,30.0
3,30.0
4,30.0
5,30.0
6,30.0
7,30.0
8,30.0
9,30.0
10,30.0
11,30.0
12,30.0
13,30.0
14,30.0
15,30.0
16,30.0
17,30.0
18,30.0
19,30.0
20,30.0
21,30.0
22,30.0
23,30.0
24,30.0
25,30.0
26,30.0
27,30.0
28,30.0
29,30.0
30,30.0
31,30.0
32,30.0
33,30.0
34,30.0
35,30.0
36,30.0
37,30.0
38,30.0
39,30.0
40,30.0
41,30.0
42,30.0
43,30.0
44,30.0
45,30.0
46,30.0
47,30.0
48,30.0
49,30.0
50,30.0
51,30.0
52,30.0
53,30.0
54,30.0
55,30.0
56,30.0
57,30.0
58,30.0
59,30.0
60,30.0
61,30.0
62,30.0
63,30.0
64,30.0
65,30.0
66,30.0
67,30.0
68,30.0
69,30.0
70,30.0
71,30.0
72,30.0
73,30.0
74,30.0
75,30.0
76,30.0
77,30.0
78,30.0
79,30.0
80,30.0
81,30.0
82,30.0
83,30.0
84,30.0
85,30.0
86,30.0
87,30.0
88,30.0
89,30.0
90,30.0
91,30.0
92,30.0
93,30.0
94,30.0
95,30.0
96,30.0
97,30.0
98,30.0
99,30.0
100,30.0
101,30.0
102,30.0
103,30.0
104,30.0
105,30.0
106,30.0
107,30.0
108,30.0
109,30.0
110,30.0
111,30.0
112,30.0
113,30.0
114,30.0
115,30.0
116,30.0
117,30.0
118,30.0
119,30.0
120,30.0
121,30.0
122,30.0
123,30.0
124,30.0
125,30.0
126,30.0
127,30.0
128,30.0
129,30.0
130,30.0
131,30.0
132,30.0
133,30.0
134,30.0
135,30.0
136,30.0
137,30.0
138,30.0
139,30.0
140,30.0
141,30.0
142,30.0
143,30.0
144,30.0
145,30.0
146,30.0
147,30.0
148,30.0
149,30.0
150,30.0
151,30.0
152,30.0
153,30.0
154,30.0
155,30.0
156,30.0
157,30.0
158,30.0
159,30.0
160,30.0
161,30.0
162,30.0
163,30.0
164,30.0
165,30.0
166,30.0
167,30.0
168,30.0
169,30.0
170,30.0
171,30.0
172,30.0
173,30.0
174,30.0
175,30.0
176,30.0
177,30.0
178,30.0
179,30.0
180,30.0
181,30.0
182,30.0
183,30.0
184,30.0
185,30.0
186,30.0
187,30.0
188,30.0
189,30.0
190,30.0
191,30.0
192,30.0
193,30.0
194,30.0
195,30.0
196,30.0
197,30.0
198,30.0
199,30.0
200,30.0
201,30.0
202,30.0
203,30.0
204,30.0
205,30.0
206,30.0
207,30.0
208,30.0
209,30.0
210,30.0
211,30.0
212,30.0
213,30.0
214,30.0
215,30.0
216,30.0
217,30.0
218,30.0
219,30.0
220,30.0
221,30.0
222,30.0
223,30.0
224,30.0
225,30.0
226,30.0
227,30.0
228,30.0
229,30.0
230,30.0
231,30.0
232,30.0
233,29.99169663782943
234,29.99111638622175
235,29.975892736178157
236,29.975892736178157
237,29.975892736178157
238,29.975892736178157
239,29.975892736178157
240,29.975892736178157
241,29.975892736178157
242,29.975892736178157
243,29.975892736178157
244,29.975892736178157
245,29.975892736178157
246,29.975892736178157
247,29.975892736178157
248,29.975892736178157
249,29.975892736178157
250,29.975892736178157
251,29.975892736178157
252,29.975892736178157
253,29.975892736178157
254,29.975892736178157
255,29.975892736178157
256,29.975892736178157
257,29.975892736178157
258,29.975892736178157
259,29.975892736178157
260,29.975892736178157
261,29.975892736178157
262,29.975892736178157
263,29.975892736178157
264,29.975892736178157
265,29.975892736178157
266,29.975892736178157
267,29.975892736178157
268,29.975892736178157
269,29.975892736178157
270,29.975892736178157
271,29.975892736178157
272,29.975892736178157
273,29.975892736178157
274,29.975892736178157
275,29.975892736178157
276,29.975892736178157
277,29.975892736178157
278,29.975892736178157
279,29.975892736178157
280,29.975892736178157
281,29.975892736178157
282,29.975892736178157
283,29.975892736178157
284,29.975892736178157
285,29.975892736178157
286,29.975892736178157
287,29.975892736178157
288,29.975892736178157
289,29.975892736178157
290,29.975892736178157
291,29.975892736178157
292,29.975892736178157
293,29.975892736178157
294,29.975892736178157
295,29.975892736178157
296,29.975892736178157
297,29.975892736178157
298,29.975892736178157
299,29.975892736178157
300,29.975892736178157
301,29.975892736178157
302,29.975892736178157
303,29.975892736178157
304,29.975892736178157
305,29.975892736178157
306,29.975892736178157
307,29.975892736178157
308,29.975892736178157
309,29.975892736178157
310,29.975892736178157
311,29.975892736178157
312,29.975892736178157
313,29.975892736178157
314,29.975892736178157
315,29.975892736178157
316,29.975892736178157
317,29.975892736178157
318,29.975892736178157
319,29.975892736178157
320,29.975892736178157
321,29.975892736178157
322,29.975892736178157
323,29.975892736178157
324,29.975892736178157
325,29.975892736178157
326,29.975892736178157
327,29.975892736178157
328,29.975892736178157
329,29.975892736178157
330,29.975892736178157
331,29.975892736178157
332,29.975892736178157
333,29.975892736178157
334,29.975892736178157
335,29.975892736178157
336,29.975892736178157
337,29.975892736178157
338,29.975892736178157
339,29.975892736178157
340,29.975892736178157
341,29.975892736178157
342,29.975892736178157
343,29.975892736178157
344,29.975892736178157
345,29.975892736178157
346,29.975892736178157
347,29.975892736178157
348,29.975892736178157
349,29.975892736178157
350,29.975892736178157
351,29.975892736178157
352,29.975892736178157
353,29.975892736178157
354,29.975892736178157
355,29.975892736178157
356,29.975892736178157
357,29.975892736178157
358,29.975892736178157
359,29.975892736178157
360,29.975892736178157
361,29.975892736178157
362,29.975892736178157
363,29.975892736178157
364,29.975892736178157
365,29.975892736178157
366,29.975892736178157
367,29.975892736178157
368,29.975892736178157
369,29.975892736178157
370,29.975892736178157
371,29.975892736178157
372,29.975892736178157
373,29.975892736178157
374,29.975892736178157
375,29.975892736178157
376,29.975892736178157
377,29.975892736178157
378,29.975892736178157
379,29.975892736178157
380,29.975892736178157
381,29.975892736178157
382,29.975892736178157
383,29.975892736178157
384,29.975892736178157
385,29.975892736178157
386,29.975892736178157
387,29.975892736178157
388,29.975892736178157
389,29.975892736178157
390,29.975892736178157
391,29.975892736178157
392,29.975892736178157
393,29.975892736178157
394,29.975892736178157
395,29.975892736178157
396,29.975892736178157
397,29.975892736178157
398,29.975892736178157
399,29.975892736178157
400,29.975892736178157
401,29.975892736178157
402,29.975892736178157
403,29.975892736178157
404,29.975892736178157
405,29.975892736178157
406,29.975892736178157
407,29.975892736178157
408,29.975892736178157
409,29.975892736178157
410,29.975892736178157
411,29.975892736178157
412,29.975892736178157
413,29.975892736178157
414,29.975892736178157
415,29.975892736178157
416,29.975892736178157
417,29.975892736178157
418,29.975892736178157
419,29.975892736178157
420,29.975892736178157
421,29.975892736178157
422,29.975892736178157
423,29.975892736178157
424,29.975892736178157
425,29.975892736178157
426,29.975892736178157
427,29.975892736178157
428,29.975892736178157
429,29.975892736178157
430,29.975892736178157
431,29.975892736178157
432,29.975892736178157
433,29.975892736178157
434,29.975892736178157
435,29.975892736178157
436,29.975892736178157
437,29.975892736178157
438,29.975892736178157
439,29.975892736178157
440,29.975892736178157
441,29.975892736178157
442,29.975892736178157
443,29.975892736178157
444,29.975892736178157
445,29.975892736178157
446,29.975892736178157
447,29.975892736178157
