entry_time,exit_time,side,entry_price,exit_price,quantity,gross_pnl,entry_fee,exit_fee,funding_cost,net_pnl,return_pct,trend_strength,volume_ratio_entry,exit_reason,holding_hours,capital_before,capital_after
2025-10-04 01:00:00,12,short,4489.524115000001,4491.055713817502,0.004408061855348781,-0.006751382325122169,0.00264,0.007918740552930048,-0.0,-0.014670122878052217,-0.22227458906139722,STRONG,1.452101529829048,STOP_LOSS,0.25,29.99208396,29.977413837121947
2025-10-07 10:00:00,336,long,4699.748699999999,4691.605723649999,0.002297413245915592,-0.01870778172766746,0.0014389158641818535,0.004311422853650766,0.0,-0.023019204581318228,-0.6399041154336459,WEAK,1.4039141942904496,STOP_LOSS,0.25,29.973094931155604,29.950075726574287
2025-10-07 14:45:00,355,short,4590.5435800000005,4599.830264335001,0.004303883866962278,-0.039968810886978866,0.0026356066639385374,0.007918854106174496,-0.0,-0.04788766499315336,-0.7267801474077638,STRONG,2.1603974704056323,STOP_LOSS,0.25,29.942172859992468,29.894285194999313
2025-10-08 17:15:00,461,long,4541.629679999999,4530.354119784999,0.0023708061643491047,-0.026732167664211614,0.001434925689359967,0.004296236589548255,0.0,-0.03102840425375987,-0.8649480452914535,WEAK,2.3887137589992133,STOP_LOSS,0.25,29.889978265542698,29.858949861288938
2025-10-09 02:00:00,660,short,4460.788490000001,4002.8931850407175,0.0024085085771661375,1.1028447694385382,0.0014332295933418692,0.0038564010278601788,-0.0017915369916773364,1.1007799054023555,30.721662754274035,WEAK,2.130654512526445,TAKE_PROFIT,41.25,29.854652322353303,30.955432227755658
2025-10-14 17:00:00,1037,long,4127.252594999999,4106.711711952499,0.0027014405644326775,-0.055489974693783604,0.0014858607469322715,0.004437615042039699,0.0,-0.0599275897358233,-1.613276072055894,WEAK,1.3312694557631248,STOP_LOSS,0.5,30.95097241672374,30.891044826987915
2025-10-16 08:30:00,1194,short,3990.10395,3995.0194410250006,0.0027856957836015256,-0.013693062622674734,0.0014827701516954201,0.004451563524907788,-0.0,-0.01814462614758252,-0.48947913139027516,WEAK,1.5942612494741293,STOP_LOSS,0.25,30.886598740688058,30.868454114540476
2025-10-16 15:30:00,1226,short,3952.023,3961.5809686250004,0.0028104814064831996,-0.026862493104313094,0.0014816857974979428,0.004453579861039308,-0.0,-0.0313160729653524,-0.8454173757549535,WEAK,1.9440626843091307,STOP_LOSS,1.25,30.864011279676678,30.832695206711325
2025-10-19 03:45:00,1463,long,3908.243145,3902.4551913024998,0.002841512093166682,-0.016446540426135466,0.0014799693699221437,0.00443554944765086,0.0,-0.020882089873786328,-0.564392488065746,WEAK,1.3286519513579964,STOP_LOSS,0.25,30.828253078647503,30.807370988773716
2025-10-20 03:45:00,1586,long,4028.91345,4019.0689102750002,0.005049259940050821,-0.049707640061680304,0.0027110486470120873,0.008117329457982108,0.0,-0.057824969519662414,-0.8531749451769185,STRONG,2.5433927133715337,STOP_LOSS,7.0,30.799233776259708,30.741408806740047
