entry_time,exit_time,side,entry_price,exit_price,quantity,gross_pnl,entry_fee,exit_fee,funding_cost,net_pnl,return_pct,trend_strength,volume_ratio_entry,exit_reason,holding_hours,capital_before,capital_after
2025-10-03 18:00:00,17,short,4465.336215,4483.470501178214,0.008058071837710434,-0.1461273807496486,0.0048000000000000004,0.014451250952299863,-0.0,-0.16057863170194847,-1.338155264182904,WEAK,0.5325325328840199,STOP_LOSS,0.26666666666666666,29.9856072,29.825028568298052
2025-10-03 18:21:00,59,long,4495.8668099999995,4509.1082708807135,0.007964633031266032,0.10546337671275118,0.0047720045709276895,0.01436535707032456,0.0,0.09109801964242661,0.7636037919780697,WEAK,0.6467341714426965,TAKE_PROFIT,0.6166666666666667,29.810705396578413,29.90180341622084
2025-10-03 19:00:00,63,long,4513.845795,4502.527690673929,0.00795333000105617,-0.09001661869162475,0.004784288546595334,0.014324035425129248,0.0,-0.104340654116754,-0.8723608795795263,WEAK,2.103245404104805,STOP_LOSS,0.03333333333333333,29.887443374148233,29.78310272003148
2025-10-03 19:03:00,76,long,4508.303025,4518.6661331303585,0.007931497267903768,0.08219496382292851,0.004765296435205037,0.01433591523579709,0.0,0.06785904858713142,0.5696103024005191,WEAK,1.0986770690724024,TAKE_PROFIT,0.2,29.76879968278121,29.836658731368342
2025-10-03 19:16:00,84,long,4533.44559,4518.716530062144,0.014815673212182866,-0.21822093876193813,0.008950997619410503,0.026779130979155852,0.0,-0.24500006974109398,-1.094850340300858,STRONG,6.111004370287187,STOP_LOSS,0.11666666666666667,29.80979231201368,29.564792242272585
2025-10-03 19:24:00,123,long,4525.041389999999,4509.628305019286,0.00784423533550761,-0.12090386583489361,0.004730366758763614,0.014149834280095027,0.0,-0.13505370011498863,-1.1420146217185738,WEAK,0.5656425532591319,STOP_LOSS,0.6333333333333333,29.550594046446157,29.41554034633117
2025-10-03 20:03:00,141,short,4506.935405,4513.5375072975,0.014677794854340832,-0.0969043031300787,0.008824662103899351,0.026499511039794237,-0.0,-0.12340381416987294,-0.5593588183522382,STRONG,2.2355510791908366,STOP_LOSS,0.2833333333333333,29.38907959701263,29.265675782842756
2025-10-03 20:27:00,152,long,4514.155949999999,4520.403903096428,0.01459424422336404,0.09118415338539845,0.008779702734852828,0.026388751420014924,0.0,0.06479540196538353,0.2952054479392106,STRONG,1.9097925988812015,TAKE_PROFIT,0.06666666666666667,29.239323505084094,29.304118907049478
2025-10-03 20:32:00,154,long,4527.222479999999,4519.744334474285,0.014571237655329843,-0.10896583567632537,0.008791235672114843,0.026343307535582172,0.0,-0.13530914321190754,-0.6156547191248587,STRONG,1.968516232659975,STOP_LOSS,0.016666666666666666,29.277732013179627,29.14242286996772
2025-10-03 20:35:00,161,long,4528.72323,4520.920210527857,0.007725884564087889,-0.06028522769310139,0.004662787659194836,0.013971243067996056,0.0,-0.07425647076109745,-0.6370135308620936,WEAK,0.5827670069494688,STOP_LOSS,0.08333333333333333,29.12842751280865,29.054171042047553
2025-10-03 20:42:00,165,long,4531.414575,4537.4825559267865,0.014433587945775036,0.0875827363600618,0.008716251312614266,0.026196861409355746,0.0,0.06138587495070605,0.28170768716531913,STRONG,5.895629825958642,TAKE_PROFIT,0.03333333333333333,29.02800921373274,29.089395088683446
2025-10-03 20:45:00,167,long,4542.45009,4533.740657097858,0.014415978870779958,-0.1255550006937548,0.008726818526605035,0.026143323807327506,0.0,-0.1516983245010823,-0.6953201744191512,STRONG,2.2537761129912,STOP_LOSS,0.016666666666666666,29.06320154287584,28.911503218374758
2025-10-03 20:50:00,200,long,4532.705219999999,4523.90213739,0.0076579325323919345,-0.06741341270444784,0.004625840514939961,0.013857494940510515,0.0,-0.08127090764495835,-0.7027558116842094,WEAK,0.6849079751465205,STOP_LOSS,0.48333333333333334,28.897618758069164,28.816347850424204
2025-10-03 21:20:00,211,short,4524.496620000001,4528.342744547143,0.014322999819618105,-0.05508804119495234,0.008644904355127261,0.02594378092532708,-0.0,-0.08103182212027943,-0.3749344991756664,STRONG,1.8106690138811359,STOP_LOSS,0.16666666666666666,28.790426104715355,28.709394282595074
2025-10-03 21:31:00,215,long,4530.78426,4523.814078584287,0.007607623051044069,-0.053026512808139796,0.004593503085215213,0.013766188905150205,0.0,-0.06679270171329,-0.5816275768118759,WEAK,1.0626198625980143,STOP_LOSS,0.05,28.6956068830848,28.62881418137151
2025-10-03 21:35:00,218,short,4521.59807,4523.191057393572,0.007594084922532046,-0.012097281547308766,0.004580610269019443,0.013739798804273722,-0.0,-0.025837080351582487,-0.22562129353225552,WEAK,0.6107581203316684,STOP_LOSS,0.03333333333333333,28.615079221479856,28.589242141128274
2025-10-03 21:38:00,221,long,4526.992364999999,4520.942191674642,0.007582129888270446,-0.04587319999940445,0.004574278742580524,0.013711348365855682,0.0,-0.059584548365260136,-0.5210399428491866,WEAK,0.5104008046865295,STOP_LOSS,0.03333333333333333,28.575512443482417,28.515927895117155
2025-10-03 21:41:00,224,short,4516.530605,4518.583040411786,0.007572627511820772,-0.015542328865526343,0.004562548463218745,0.013687018498507616,-0.0,-0.02922934736403396,-0.25625457000330476,WEAK,2.83965805189356,STOP_LOSS,0.03333333333333333,28.502247093550192,28.47301774618616
2025-10-03 21:44:00,226,short,4521.118310000001,4523.148461559287,0.007553559792770758,-0.015334871191456788,0.004555682839389786,0.01366634894238686,-0.0,-0.029001220133843646,-0.2546377450430964,WEAK,0.779386441333759,STOP_LOSS,0.016666666666666666,28.45935753119225,28.430356311058407
2025-10-03 21:46:00,229,long,4525.8618,4519.235337671428,0.007541875403057318,-0.049975953245139364,0.004548857009769346,0.013633403933524631,0.0,-0.06360935717866399,-0.5593436508736455,WEAK,0.6000316178493018,STOP_LOSS,0.03333333333333333,28.416702916743585,28.353093559564922
2025-10-03 21:49:00,234,short,4515.001370000001,4517.300161457859,0.007531935791049863,-0.01731434965760027,0.004536494969530388,0.013609605905999909,-0.0,-0.030923955563600176,-0.27266826720895837,WEAK,0.6903272244683448,STOP_LOSS,0.06666666666666667,28.339490879398785,28.308566923835183
2025-10-03 21:54:00,236,long,4524.921329999999,4517.312972192142,0.007511128474968762,-0.057147352978345015,0.004529370707813629,0.013572047238311269,0.0,-0.07071940021665628,-0.6245406241061969,WEAK,0.6791910589988226,STOP_LOSS,0.016666666666666666,28.29497201765568,28.224252617439024
2025-10-03 21:57:00,240,long,4529.373554999999,4521.224668936785,0.00748139610942231,-0.06096504448945773,0.0045158804187902446,0.013530029059203134,0.0,-0.07449507354866086,-0.6598498333896742,WEAK,2.8340146715354564,STOP_LOSS,0.03333333333333333,28.210698202362025,28.136203128813364
2025-10-03 22:00:00,305,long,4528.94334,4520.7461219014285,0.00745876531024416,-0.06114112599412909,0.0045017925006101385,0.013487673740183679,0.0,-0.07462879973431277,-0.6631029726421034,WEAK,0.6009139350981261,STOP_LOSS,1.0666666666666667,28.122690998622783,28.04806219888847
2025-10-03 23:05:00,314,short,4520.1388,4514.184150242857,0.007442436458222662,0.04431710244850601,0.004487689951822156,0.013438611479559331,-0.0,0.030878490968946674,0.27522838075218586,WEAK,0.858568390878503,TAKE_PROFIT,0.13333333333333333,28.034605860567932,28.065484351536877
2025-10-03 23:14:00,316,short,4515.60107,4515.911984465,0.007454542907890961,-0.002317725220031519,0.004490477496245901,0.013465623862581344,-0.0,-0.015783349082612863,-0.1405939488244442,WEAK,0.6508720364788274,STOP_LOSS,0.016666666666666666,28.052019654764383,28.03623630568177
2025-10-03 23:16:00,320,short,4517.6800299999995,4518.321167842143,0.007443347382225899,-0.004772211678964838,0.0044857978089090835,0.013452573614685472,-0.0,-0.01822478529365031,-0.16251098306263123,WEAK,0.5896467695503622,STOP_LOSS,0.05,28.022785640951753,28.004560855658102
2025-10-03 23:20:00,323,long,4525.121429999999,4519.442007142142,0.0074301377948443525,-0.042198894429069114,0.004480729736905297,0.013432030747549619,0.0,-0.05563092517661873,-0.4966237951681622,WEAK,0.9165550320626733,STOP_LOSS,0.03333333333333333,27.99111194535278,27.935481020176162
2025-10-03 23:23:00,330,long,4520.7992699999995,4514.845003936428,0.007418895754870245,-0.04417407922239927,0.004469676963228187,0.013398065773440443,0.0,-0.057572144995839715,-0.5152242139150809,WEAK,0.7013145533441412,STOP_LOSS,0.1,27.922065284771033,27.864493139775195
2025-10-03 23:30:00,334,short,4511.263240000001,4512.227426237145,0.007408273757007885,-0.007142955597499275,0.004458318902364032,0.013371126410977551,-0.0,-0.020514082008476826,-0.1840521726482975,WEAK,6.514206013234283,STOP_LOSS,0.05,27.851124870546457,27.830610788537978
2025-10-03 23:34:00,337,short,4515.331205,4517.181484397502,0.007392599360775453,-0.013678374291223757,0.004452897726166077,0.013357485181625472,-0.0,-0.027035859472849227,-0.24286081680233843,WEAK,0.9915273630448637,STOP_LOSS,0.03333333333333333,27.81725877470607,27.79022291523322
2025-10-03 23:38:00,344,long,4523.88081,4517.555188166429,0.013828672369477032,-0.08747495186966323,0.008337066874569966,0.024988716243273885,0.0,-0.1124636681129371,-0.5395838599111062,STRONG,1.2804086416342402,STOP_LOSS,0.08333333333333333,27.765199209009197,27.65273554089626
2025-10-03 23:50:00,353,short,4510.493625,4511.478186044643,0.007353228663027093,-0.00723970249396704,0.004424437686543403,0.01326957228409798,-0.0,-0.02050927477806502,-0.18541813655048145,WEAK,1.6120083404851617,STOP_LOSS,0.03333333333333333,27.63946886449316,27.618959589715097
2025-10-03 23:53:00,363,short,4515.9409000000005,4508.360592050001,0.0073353883200518175,0.05560450239882024,0.004419033534354416,0.01322823025180219,-0.0,0.04237627214701805,0.3835795480398759,WEAK,3.1342135421772315,TAKE_PROFIT,0.15,27.605709117662336,27.648085389809353
2025-10-04 00:03:00,365,long,4512.705225,4506.560817387501,0.007355741105160511,-0.04519667164211991,0.004423693662369497,0.013259637858945197,0.0,-0.058456309501065104,-0.5285746614719583,WEAK,1.577593847708117,STOP_LOSS,0.016666666666666666,27.634807673281752,27.576351363780688
2025-10-04 00:05:00,378,long,4513.345545,4505.5216572275,0.007335615480191446,-0.05739303225923011,0.004412216218204911,0.013220309766038347,0.0,-0.07061334202526846,-0.6401621183831936,WEAK,2.680976965797465,STOP_LOSS,0.2,27.563108096801745,27.492494754776477
2025-10-04 00:18:00,386,long,4511.6046750000005,4504.471312662501,0.007316130640941992,-0.0521886107703211,0.004398799160764236,0.01318212023672573,0.0,-0.06537073100704684,-0.5944416066105596,WEAK,0.6113163226996768,STOP_LOSS,0.11666666666666667,27.479291759095442,27.413921028088396
2025-10-04 00:26:00,402,short,4499.8489500000005,4502.215287667858,0.013700566916149994,-0.03242016756469219,0.008224176308426518,0.024673160727842793,-0.0,-0.05709332829253498,-0.27768533237322246,STRONG,1.5112722043981441,STOP_LOSS,0.25,27.389260835427578,27.332167507135043
2025-10-04 00:47:00,409,long,4504.0709099999995,4496.093167402142,0.013660558816446204,-0.1089804219804978,0.008199650252140514,0.02456765806300755,0.0,-0.13354808004350535,-0.6514818361119377,STRONG,1.850347126434195,STOP_LOSS,0.016666666666666666,27.307556256903244,27.17400817685974
2025-10-04 00:49:00,432,long,4498.998375,4490.584816526786,0.007251639475672806,-0.06101209275523952,0.004347841308297558,0.013025640849753026,0.0,-0.07403773360499255,-0.6811447645404775,WEAK,0.7209948482457842,STOP_LOSS,0.36666666666666664,27.160958131172883,27.08692039756789
2025-10-04 01:12:00,470,short,4489.664045,4480.175693691786,0.007236187830362022,0.06865949226669828,0.004333907263610863,0.012967757133030495,-0.0,0.055691735133667784,0.5140094768642313,WEAK,11.862942494320894,TAKE_PROFIT,0.6166666666666667,27.073925176637953,27.12961691177162
2025-10-04 01:50:00,477,short,4471.733015000001,4474.3975542067865,0.013643729853236867,-0.03635425312074317,0.008138885073531487,0.024418988594232464,-0.0,-0.06077324171497563,-0.29868091841039324,STRONG,1.9165432297467881,STOP_LOSS,0.1,27.105212464878637,27.04443922316366
2025-10-04 02:00:00,483,short,4478.03986,4482.123391498572,0.007243593495896774,-0.029579442203349248,0.0043271102757061865,0.012986671938586339,-0.0,-0.04256611414193559,-0.39348305386082433,WEAK,0.6030206051602985,STOP_LOSS,0.03333333333333333,27.031464383001957,26.988898268860023
2025-10-04 02:03:00,489,long,4489.853805,4482.267264526072,0.007216910097497785,-0.05475138055136608,0.0043182237230176045,0.012939247952416794,0.0,-0.06769062850378288,-0.6270228950201793,WEAK,0.6681714703704716,STOP_LOSS,0.08333333333333333,26.975937120355386,26.908246491851603
2025-10-04 02:09:00,495,long,4481.399579999999,4473.403188067143,0.007208917696671235,-0.05764533131428882,0.0043053194386962566,0.012899358162721098,0.0,-0.07054468947700991,-0.6554188647927353,WEAK,0.8609773031991395,STOP_LOSS,0.08333333333333333,26.895324075556356,26.824779386079346
2025-10-04 02:15:00,507,short,4469.873945,4474.676915884644,0.0071978853971157285,-0.034571233993346745,0.004291964701772696,0.01288328465186277,-0.0,-0.04745451864520951,-0.4422638296685854,WEAK,0.8226592420722797,STOP_LOSS,0.18333333333333332,26.81190992992108,26.76445541127587
2025-10-04 02:31:00,549,long,4481.9098349999995,4472.620977225357,0.007169578672877923,-0.06659719659647362,0.004282312865804139,0.012826723188072533,0.0,-0.07942391978454615,-0.7418787209012745,WEAK,0.5426852253960187,STOP_LOSS,0.6166666666666667,26.751602049209158,26.672178129424612
2025-10-04 03:10:00,558,short,4473.292235,4475.304891739644,0.0071514689333575104,-0.014393452147074656,0.004267548500707938,0.012802001560231584,-0.0,-0.02719545370730624,-0.2549046948410294,WEAK,0.523660931336476,STOP_LOSS,0.11666666666666667,26.65938188524524,26.63218643153793
2025-10-04 03:18:00,598,long,4481.9098349999995,4486.383378296786,0.013376525384896733,0.059840465469897554,0.00798965592946138,0.024004888458466288,0.0,0.035835577011431266,0.17940986359269723,STRONG,1.393562121999373,TAKE_PROFIT,0.65,26.608205479265653,26.644041056277086
2025-10-04 03:58:00,618,long,4489.313534999999,4482.529720375356,0.007125551700225872,-0.048338421832642975,0.004263046569004334,0.01277619890813345,0.0,-0.06111462074077642,-0.5734361072677674,WEAK,0.5340905467697472,STOP_LOSS,0.31666666666666665,26.63124552200022,26.570130901259443
2025-10-04 04:18:00,620,short,4482.027865000001,4482.215636067502,0.013331667033393113,-0.0025033013504249415,0.007971039270377832,0.023902162572768105,-0.0,-0.026405463923193047,-0.13250700706655236,STRONG,1.4624552512410076,STOP_LOSS,0.016666666666666666,26.546229740007217,26.519824276084023
2025-10-04 04:20:00,622,short,4483.0173700000005,4483.380272743572,0.007095193841895637,-0.0025748653113976273,0.004243171884173444,0.012724180840818632,-0.0,-0.015299046152216259,-0.1442227330858784,WEAK,0.6031650918502854,STOP_LOSS,0.016666666666666666,26.50710112518933,26.491802079037114
2025-10-04 04:26:00,629,short,4481.368195,4482.2859309025,0.007090305020919424,-0.006507027477372147,0.004238688332645939,0.012712309776429795,-0.0,-0.01921933725380194,-0.18137061039167798,WEAK,0.6645822944040337,STOP_LOSS,0.03333333333333333,26.479092372071676,26.459873034817875
2025-10-04 04:29:00,633,short,4479.229265000001,4480.128080367502,0.007085141179519544,-0.006368233773065631,0.00423357968557086,0.012696935980693453,-0.0,-0.019065169753759083,-0.18013285370522858,WEAK,0.9316731498317857,STOP_LOSS,0.05,26.44717864613069,26.428113476376932
2025-10-04 04:33:00,635,long,4486.732244999999,4481.571766734643,0.0070718713101494985,-0.036494238191426005,0.00422849815622031,0.012677239520618687,0.0,-0.04917147771204469,-0.4651436599513352,WEAK,0.8360490437877083,STOP_LOSS,0.016666666666666666,26.415421639161035,26.366250161448992
2025-10-04 04:35:00,640,long,4485.42159,4480.423114919286,0.007057378957288975,-0.03527613285316671,0.004218600025831839,0.012648017524392997,0.0,-0.04792415037755971,-0.4544080982705617,WEAK,0.687023838496629,STOP_LOSS,0.06666666666666667,26.353588033471457,26.305663883093896
2025-10-04 04:40:00,643,long,4497.457605,4490.8010811975,0.013166847319026533,-0.08764543258297787,0.007891699164928169,0.023651876870498707,0.0,-0.11129730945347657,-0.5641234270464724,STRONG,7.584977726317369,STOP_LOSS,0.03333333333333333,26.281976948050364,26.170679638596887
2025-10-04 04:43:00,668,long,4494.145949999999,4498.928217739285,0.006991432482093606,0.03343490201051249,0.004187308742175502,0.012581581150443975,0.0,0.020853320860068515,0.19920499914447906,WEAK,0.6801521476357908,TAKE_PROFIT,0.4,26.158111431407246,26.178964752267316
2025-10-04 05:08:00,687,long,4503.180465,4507.107926553215,0.01308677777539341,0.05139781656832517,0.007853689425680195,0.023593407937806437,0.0,0.027804408630518734,0.1416119590347088,STRONG,7.627923161992805,TAKE_PROFIT,0.3,26.155391903456138,26.183196312086658
2025-10-04 05:28:00,690,long,4505.581665,4499.113839881786,0.006977022686435148,-0.04512616258167433,0.004189311409933866,0.012556167731883828,0.0,-0.057682330313558156,-0.5507571499867924,WEAK,0.5917495260466149,STOP_LOSS,0.016666666666666666,26.17062209388974,26.112939763576183
2025-10-04 05:30:00,692,long,4504.1809650000005,4497.688138803215,0.0069604653373756195,-0.04519309168432807,0.00417807036217219,0.012522400955386098,0.0,-0.05771549263971417,-0.5525564448340955,WEAK,0.937162604603054,STOP_LOSS,0.016666666666666666,26.10039928538412,26.042683792744405
2025-10-04 05:32:00,707,long,4500.799275,4493.8512253625,0.013025539014499096,-0.0905020916279317,0.007812805137823321,0.023413933784525526,0.0,-0.11391602541245723,-0.5832272706301986,STRONG,1.4270245269520996,STOP_LOSS,0.23333333333333334,26.01923365812323,25.905317632710773
2025-10-04 05:47:00,710,short,4493.821965,4495.256069731787,0.0069141230361744665,-0.00991557656233286,0.004144850821233724,0.012432301418094257,-0.0,-0.022347877980427117,-0.21566882808848808,WEAK,0.6309572930498835,STOP_LOSS,0.03333333333333333,25.892889297523304,25.870541419542878
2025-10-04 05:50:00,724,long,4503.55065,4507.36012824643,0.006896818630940274,0.026273280544136902,0.004139286627126861,0.012434578123538927,0.0,0.013838702420597974,0.1337303131404903,WEAK,2.9524347453235458,TAKE_PROFIT,0.21666666666666667,25.858117350731558,25.871956053152157
2025-10-04 06:04:00,726,long,4512.255,4506.903278214286,0.006883890745849799,-0.036840668075041355,0.004139512968504346,0.012410011907735777,0.0,-0.04925067998277713,-0.47590796654102013,WEAK,0.5029674893938805,STOP_LOSS,0.016666666666666666,25.859531304977192,25.810280624994416
2025-10-04 06:07:00,729,long,4508.15295,4502.617657810714,0.012888242394690837,-0.07134018746094951,0.007743084187498325,0.023212331113791843,0.0,-0.09455251857474135,-0.48844887274970916,STRONG,1.1864764178490443,STOP_LOSS,0.016666666666666666,25.78703975780564,25.6924872392309
