entry_time,exit_time,side,entry_price,exit_price,quantity,gross_pnl,entry_fee,exit_fee,funding_cost,net_pnl,return_pct,trend_strength,volume_ratio_entry,exit_reason,holding_hours,capital_before,capital_after
2023-01-03 15:15:00,235,short,1209.21509,1209.5123455835715,0.00967086012795292,-0.0028747171709733945,0.0015600000000000002,0.00467880988686839,-0.0,-0.007553527057841784,-0.19368018097030212,WEAK,1.8041023006421562,STOP_LOSS,0.25,29.99532234,29.98776881294216
2023-01-06 15:45:00,1107,long,1259.179275,1420.3773025053586,0.00929262233288105,1.497952390412669,0.0015593639782729926,0.005279611936951455,0.007017137902228467,1.485655640573489,38.10927176139759,WEAK,1.3474105292633702,TAKE_PROFIT,145.75,29.983088381961373,31.468744022534864
2023-01-12 17:45:00,1110,long,1420.0196549999998,1415.7363755582141,0.008647025786324761,-0.03703762778315551,0.001636374689171813,0.004896763578435934,0.0,-0.041934391361591446,-1.0250559762156892,WEAK,1.0876629457174032,STOP_LOSS,0.5,31.463832443905314,31.421898052543725
2023-01-13 15:30:00,1196,long,1423.941615,1421.2750505496429,0.015896072031808973,-0.04238790058033757,0.0030165022130441976,0.009037076232220026,0.0,-0.051424976812557595,-0.6819153202034017,STRONG,1.5380240082535481,STOP_LOSS,0.25,31.412844021151272,31.361419044338714
2023-01-18 02:45:00,1629,long,1583.11116,1579.8142291628571,0.014270325668590345,-0.04704827675284569,0.0030106962282565163,0.009017785418410796,0.0,-0.05606606217125648,-0.7448916519050365,STRONG,2.0059821571716236,STOP_LOSS,1.25,31.352382439609602,31.296316377438345
2023-01-18 13:45:00,1675,long,1588.77399,1586.0954312764286,0.014189944326600843,-0.03800859916300796,0.003004446372234081,0.00900264234659539,0.0,-0.04701124150960335,-0.625888908440009,STRONG,3.728344389273739,STOP_LOSS,1.75,31.287298531652084,31.24028729014248
2023-01-18 16:15:00,1680,short,1537.95064,1543.07911448,0.014617998628017171,-0.0749680329124614,0.002999067579853678,0.009022691351356237,-0.0,-0.08399072426381764,-1.1202244968139796,STRONG,3.3099373217257453,STOP_LOSS,0.5,31.23129458600429,31.147303861740472
2023-01-21 23:30:00,1997,short,1627.46586,1630.1356986985716,0.013772851586000652,-0.03677129215398693,0.0029901411707270852,0.008980646817286761,-0.0,-0.04575193897127369,-0.6120371762935676,STRONG,1.6752071321588953,STOP_LOSS,0.5,31.138337923440048,31.092585984468773
2023-01-24 09:45:00,2229,short,1616.1415250000002,1616.8686005660716,0.0074993713682815315,-0.0054526096827724555,0.0016168144711923764,0.00485019923574345,-0.0,-0.010302808918515906,-0.2548915562567359,WEAK,1.4368077276761666,STOP_LOSS,0.25,31.0877379662769,31.077435157358384
2023-01-25 20:15:00,2367,long,1581.980595,1578.9890483882143,0.0076652392889973815,-0.02293092062352659,0.0016160266281826361,0.004841331556240771,0.0,-0.027772252179767358,-0.6874206574429952,WEAK,1.3481777089615172,STOP_LOSS,0.25,31.072584653433893,31.044812401254127
2023-01-29 01:30:00,2676,long,1614.1366649999998,1610.5422767389284,0.007504649908257523,-0.026974625533690986,0.0016143302448652147,0.004834622379749465,0.0,-0.03180924791344045,-0.7881720116343678,WEAK,1.3879163732428708,STOP_LOSS,0.25,31.039966989024165,31.008157741110725
2023-02-01 19:45:00,3802,long,1607.5633799999998,1601.9380103099998,0.013894964757399812,-0.07816431358989609,0.0029767831431466297,0.00890354887871865,0.01711650307309312,-0.10418436554170786,-1.3999590904909391,STRONG,3.3474591024317664,STOP_LOSS,191.5,30.999222926506572,30.895038560964863
2023-02-12 13:30:00,4068,short,1523.71776,1524.4057187057144,0.00790372129432744,-0.0054374338719731345,0.001606542005170173,0.004819391176051552,-0.0,-0.010256825048024686,-0.2553764548954506,WEAK,1.1626434789611424,STOP_LOSS,0.25,30.89022134476236,30.879964519714335
2023-02-12 22:00:00,4103,short,1510.46439,1511.9241069192858,0.014712334705863027,-0.02147584389234262,0.0029644765938925764,0.008897573404343828,-0.0,-0.03037341729668645,-0.40983177076536015,STRONG,5.835800530463659,STOP_LOSS,0.5,30.87107553664755,30.840702119350862
2023-02-17 14:45:00,4553,long,1679.989575,1676.3897608125003,0.013224134547796574,-0.04760442716256383,0.0029607074034576825,0.008867521500613209,0.0,-0.056471948663177035,-0.7629521052600589,STRONG,4.512638454923249,STOP_LOSS,0.25,30.831815556079384,30.775343607416207
